PC1,PC2,PC3,RainTomorrow
1.1282367718404407,0.29077593762384873,-0.8792545771658987,0
1.0396426908944612,-0.00938974354016866,-0.5083323928711493,0
0.20536995576986186,-0.20672116429697446,-0.8446502756009546,0
0.305714357223476,1.7739354266543508,2.042164144159906,1
1.0683656532992731,2.133948963665333,-1.4989733291287932,0
1.2213683541971492,0.41435784809756454,-1.4970981117834217,1
0.4962703199577842,0.8139065540838163,1.6954618132219867,0
1.3278959372196173,2.430669617336783,-1.5950210605326678,1
1.5942559599517823,-1.6382923411324248,0.23161398837473396,0
0.4801675783073521,-0.2508462940714974,-0.6117949097652781,0
-3.4898060983003694,-0.7793185051103333,-0.695104486322667,1
2.0324519433067,-1.8576147808822496,0.9131236106180151,0
1.1317058557975834,0.024232423442679476,0.3295482874701762,1
0.6030888626378631,1.2448216900708422,3.5810434577506065,0
0.6682168025055292,-0.826487115539141,-0.80648840346011,0
-3.7067204117111237,-0.37285943515985837,-0.0009476665200244803,0
1.9465547692643104,-1.384709706708108,0.24274571500130465,0
-4.068804733670229,-0.8455620595519531,-0.8244250826518065,1
2.246206688238969,-2.0342085990552623,1.0426566325376874,0
0.26274912686927865,0.5410753159570996,-0.21195329411835134,0
0.9774903645236825,2.8462210770083862,-2.244209798297949,1
1.0399848574351664,-0.9645768343816621,-0.3783094080728474,0
-3.2939848626223776,-1.5406918942439578,-0.042311463348214326,1
0.5004144140819977,2.8633250205891527,-1.8570051064123547,0
1.2141785064012753,-1.269951819423558,0.15580428016831332,0
0.7312821106608918,2.0136512976918617,-0.8322876491404666,0
-2.959941425978423,-1.6869315942717324,0.14408545850816679,0
0.06964899473560883,-0.38026662700332614,-1.2347181490362398,1
0.6129420879347166,0.2656016957755162,-0.5892730114033076,0
-3.6849364699924436,2.324158570374589,-1.9226980855159788,1
-4.032581038386171,-0.033111602820134256,-0.37634478174182295,1
-3.9899085709624873,-0.7312546799576346,-1.135551045888793,1
-3.663446111004095,-0.2746765414474738,-0.2496966734511704,0
0.5893119814583984,-0.6443838883947547,-0.3929323839945999,0
0.8071909849497328,-1.2172466921559557,-0.32367462914804995,0
1.0510663986019448,1.777002331428491,-1.2462877430471906,0
1.985058334450141,-1.1931358853983498,0.21711782788595285,0
0.8735767369564722,3.4339489786200676,2.931694341972539,0
0.042162496626025475,3.7390068892774333,-2.710947065262719,1
0.7320389548453474,-0.30948470387677207,0.9627940794668987,1
0.3332971891644746,0.9882035539526126,1.8073345471535134,0
1.1847070445022225,-0.07166820272305384,-0.9799111581867529,0
1.4173682237225622,-1.1221563196293707,0.21952514316841684,0
-3.7139726299530467,0.8943695875163581,3.471893866601751,0
0.7129410806187132,0.5637022500915132,-1.356921144351112,1
0.5234793356379376,0.5067926864352787,-0.6432577667704351,1
1.7127755679417653,-1.2644959916494891,1.0247270231674994,0
-3.771191420217023,-0.40295086524131174,-1.179928716832954,0
0.16575468593973472,2.9785939065927187,-2.0267403999176685,1
-4.574173338845303,1.3321615194585839,1.6850646370430744,1
0.8024249798402545,-0.6966257485848852,-0.33687347700020753,0
0.7529519904003744,0.4502095730491222,-0.4602031373696306,1
1.090019998121107,-1.4504756609102711,0.17447238187586367,0
0.5273504851655568,-0.18859358377623733,-0.7347583132364093,0
1.8490022276983185,0.8012403847693711,-0.08999061970574229,0
2.088052219065328,-1.2727145825017447,0.0535278162469145,0
1.4375961013339749,-1.288907862210245,0.45245588773782697,0
-0.07470344006918872,1.5111192721458997,1.7849048544436774,1
2.2145665781247756,-1.7355528177050088,1.8527150370505716,0
-3.5100440272672597,-0.9799717811927039,-0.18054111409919854,1
1.4500977153174635,-0.4407589577149448,0.9816314478487884,0
1.5277115099614262,-0.7596808791577845,-0.33133505790770346,0
-3.7647319541603665,0.19941481719335993,-0.8620783773875234,0
0.8742917467447591,1.175319330364187,2.305890858958949,0
0.9253854166946647,-0.08386250492143009,-0.4828224507091266,0
0.9520093764673213,-0.07559375591574256,-0.706145307997324,0
1.7252140515914127,-1.5367952873426933,0.19705502455112597,0
1.7918702730307159,-1.964695929255206,0.4236528386826974,0
1.332965647707585,-0.7417838924720866,0.35896838582760604,0
-3.8643161750614334,-1.1924103756322881,-0.3130912338715537,0
1.2634458394366272,-0.6129557332786886,0.6738842632849893,0
-3.172027740313951,-1.2542374918812569,1.1770938001688716,0
2.131283572272358,-1.529406576528317,0.6969109291726482,0
-0.08093574524548625,0.45666292940928127,-1.1829257876705268,0
-0.1672643285401339,1.3706466460600288,1.2066274632946101,1
0.18608982702870439,3.618641902489538,-2.969436071568994,0
1.3834433791914842,1.5546592822677425,0.5573756752880963,0
-3.4117963908875146,-1.0447133644595155,-0.6492511796002576,0
-3.936618070609608,1.052268650468168,2.0881245164858417,1
1.1730203616048245,-0.4895108848916648,0.009957988550629628,0
1.3424118779024297,-1.4846746857913897,0.020510993829897177,0
1.3879483232688965,-0.7878670451887356,0.3213353156664463,0
0.5288410923600931,0.539266404837937,-1.532381841739787,0
1.307410618874352,-0.666203199660468,1.5259509768539359,0
0.618640003263317,-0.5353748062496301,-0.8250232213078548,0
0.934557763844072,-0.034702682554740474,-0.4978642924135778,0
1.103767481640208,0.09755641405180238,-1.010611112995317,0
1.02711291008776,-0.9215362775279287,-0.2576399622706945,0
0.8385246438967324,-0.8666440150635666,-0.5189868017634023,0
1.5838235005243981,-0.5891132548195526,-0.11364612072524397,0
-3.7270046292864767,2.741514055797185,-2.7453670437500337,0
1.3083442198997897,-0.18115365606359365,0.36544481510394594,0
1.1629925513241244,0.1768378269185906,-1.0510161107944938,0
1.2027976701129064,-1.3037885389798418,0.14135973424328285,0
0.5172106647894962,1.459117718304689,1.7119209029263,1
0.5375678978259918,1.5305005789005606,2.0420754445072147,0
1.498043714880368,-1.1297225541745353,0.04691301985244006,0
0.8182367775439382,-0.18942266474467825,-0.2898368043029737,0
-3.8219030879174123,-1.2410657443805488,-0.6319486664091049,1
-3.28828060590681,-1.7259652300959805,-0.1425455497294318,1
0.023836815162598744,1.852525558472826,1.7678169183367933,0
-3.570082319906446,-0.04257019327190379,-0.8603040959108804,1
0.7816810189486224,-0.48618938979811355,-0.6218498174852931,0
1.4037824149670453,-1.1121707082767456,1.0656962125974945,0
0.562777276197065,0.5587878252080505,0.40176516703991316,0
0.8426984826846569,-0.4269251962585984,-0.584089958512717,0
0.9922195365750325,0.4246884762732205,-0.8859738461314195,0
1.1885600287656264,2.9335947999861123,1.8450224228776408,0
0.8294027642376309,2.8420835765204324,-2.317745159549903,0
-3.542843893593179,-0.5558868739004037,-0.052507864511321625,0
1.189250444091309,0.5868234125758798,-1.5795154623537118,1
1.2721117594445344,0.023367818820936342,-1.0002515741717466,0
-3.1012042125498995,1.4048905359966473,-0.24457025734256882,1
-3.4192946995402815,-0.8918591346401541,-0.3359121020371645,0
0.9209786983548001,0.4720916948532422,-1.047969898936561,1
-4.305798854833206,-0.2623322106074341,-0.6122181563597757,1
0.8297045979382633,0.48730381106894594,-1.2994901743378842,1
-2.592061571004025,-2.331825668235994,0.5136585356193268,0
-4.341943204398045,1.2297716960868743,1.7828885653028868,1
-3.706767651162458,-0.3840873071780585,0.689442394003723,1
0.882049887766853,-0.2529194203044477,0.16715938314443315,0
-3.341900621475823,-0.9319633032987958,1.1449889549954182,1
1.5335326663059576,-1.4745645416811082,0.23583100130195706,0
1.5966479342087194,-1.0503138646827648,1.2368332384791128,0
1.1765248051892099,0.5492944817904039,-1.3263284326197884,1
1.5378312439503714,-1.2872313839984408,0.9120839689069324,0
0.8209325638396953,0.2910120380397253,0.1486962727123081,0
0.9062822380503481,-0.503724157588801,1.2960560100633245,0
-0.05844985776860576,2.2946468107219915,1.860460734270606,0
-3.6090165495253106,-0.18675988343171745,-0.33684113806467353,0
0.921038356765941,3.4385607654362835,1.892576805073803,1
0.6960503725711716,3.33481269921685,2.3092242169259185,0
0.734548647822182,-1.0328427548544588,-0.5285271976124886,0
1.133037165795899,1.50342444222343,-1.121357603283593,1
1.1993978940221708,-1.121325336428948,-0.05158306239142654,0
1.3755078957465061,0.539375510893667,-1.2920007692266553,0
0.933481439709734,-1.2413602777320203,-0.37275065191476237,0
-3.4983326035144766,-0.4277824661466869,0.31657118023075054,0
-3.7643024709150747,-0.49662067935902093,0.43618146927921775,1
0.6249663903229717,-0.07177966469461404,0.8296501509767905,0
0.8210506077566655,2.4654539526750776,-1.8335395178465272,1
-3.7616144194604253,-1.204916790813258,-0.7938306618195548,0
1.5824843888175069,-1.9709030438108222,0.5926927698214032,0
2.011103219388788,1.0803434871541409,-0.26640297504612076,0
-3.538806617320108,-1.472133647334069,-0.27684039896736773,1
0.26380632949399413,1.0118940921177757,-0.916395148350177,1
1.8320805815403718,-1.3672304773331214,0.12109591103122926,0
0.8238514186557635,-0.8722803405565117,-0.5809660985971455,0
0.9147663012684609,1.3646790913553701,2.0359619655356505,0
-3.712000066737026,-1.2967735662421802,0.9778744801458168,1
1.551338004340959,-1.313873728046957,0.6445318243220904,0
1.0304930534077874,-1.1454719471771562,-0.4080778937819779,0
0.8219099522164934,0.6394108116864105,2.1024913629701247,0
1.2237618292856627,-1.1034680944775284,-0.410211249823605,0
0.9594409580942772,-1.17179473943008,-0.28404795991956355,0
1.8675853738872552,-2.0574302627042718,0.5341098758919199,0
2.144459449357213,-2.122305023074547,0.7108182707862932,0
-3.885714890391899,-0.16721969866447953,0.2045739480159407,1
-3.6688281074849223,-1.2641526452299434,-0.3109516720989502,0
0.7781793255882352,2.157738060659218,-1.7394691152648067,0
0.979816199325127,-0.9806775293857325,-0.4820922573591211,0
1.822620063425868,-1.4110760558985278,0.3253310648455437,0
-3.741576504892591,-0.06631603471516516,-1.228863463417005,1
0.7219152935723229,0.35283872186209897,-0.09044796899299543,0
-2.7686831756065,-0.7236484412261218,-0.8475034654686305,0
0.8137462473128186,-1.091938379845191,-0.5728859641163112,0
1.4721111769337212,-1.2547899336397765,0.06780983040631568,0
0.9377680475901353,0.9831949702629461,2.9558465306788957,0
-3.856746130128276,0.39020183847319645,1.9718708014664263,1
2.0077443243154987,-1.865163797599755,0.4423085319813484,0
2.0280979922147475,1.0143691358471423,-0.8557321911404611,0
0.5088007144639876,0.6251158974200846,-0.26853212356634865,0
-4.026604379386467,1.1018771717694569,1.8018351924712241,1
0.9536686327647999,-1.0212137148987772,0.09300625377598229,0
0.554837521298897,3.2866852281581007,-0.9270349335641892,0
1.1617422375909254,0.8620506467831189,2.4420542964263356,0
0.9089170728048959,1.358771429278081,1.332950655404539,0
0.759558131030147,2.5305098838673423,-0.32883841069648295,0
-3.5008289236749675,-0.0607292397688896,-1.3432258047942844,1
1.081576780956742,-0.5003966977841364,-0.8666229802459535,0
0.5862908014296064,3.622149539648005,1.4878619137353166,0
0.9893745232973765,0.6299428801960744,-1.5462042961135611,0
0.30441345667853187,2.6265606961144203,-1.569224608453678,1
1.844624766449398,-0.8766619322646659,-0.4508217812041662,0
0.7112769322945766,-0.12040693483696512,-0.5515059404010642,1
1.0956028058879856,-0.8824795725575999,0.20150413571515155,0
0.44048446778394806,0.7955832056637053,-0.8928819710677742,0
0.42183340189006957,1.3995743448013855,-1.8047014476745968,1
1.3172199479311453,-1.013068703998312,-0.14421529254713403,0
0.653518462860243,-0.3155169414653461,-0.15656899107967504,0
0.9848779227386457,0.5975540290328287,-1.3561912278043413,1
1.197359064146327,-0.3111348094604798,0.9260175007401382,0
1.854736045304348,-1.454395002774912,0.4303364824306609,0
0.8342841127126476,0.30473642022110886,-0.09273521228173646,0
1.441789361885912,0.3052451847860288,2.788192609709758,1
-2.8895617860257166,-0.5579729543477103,-0.7587330176680163,0
0.7414414014380001,3.129188584862753,1.3499856007697497,1
0.9350843262254057,-1.063722524619766,-0.30223134009710334,0
0.5289345204810715,-0.07041187947338653,-0.710792672142322,0
1.2589570094977691,-1.2899248668719303,0.2128178479730594,0
0.5315138949054201,0.08241398800188278,-0.220148042061613,1
1.0647505573751193,0.1913412703382209,0.3277220498800071,1
-3.873232451682,1.0817114358043487,1.5633463712071267,1
-0.028241364918676556,1.158470088703457,-0.025484179509837526,1
1.2542392666427014,1.0626645544981648,-1.069548462891281,0
1.8792723765983035,-0.7418886445288756,0.552523452489725,0
-3.5287230616945426,0.07813026138008992,0.05452386802656083,0
0.23242109441958406,1.2212932458188894,-0.18714167412103716,0
0.7972597068022178,0.8038869941424862,-0.7453363755818062,0
1.0053519708652663,-0.19137284198042537,-0.4483126655360058,0
0.6689790782093932,3.7338509151482815,0.6020988195028609,0
1.492730165464207,-0.5771490118928758,2.21265528287879,0
1.0239161292873151,1.4424074068302362,-0.9957780711116583,0
-2.9612831875760914,-1.5132568638271224,-0.24127898613801801,1
-4.2666627569438464,1.6162921266051389,1.936251476627419,0
0.9282886871776145,0.9534307620579585,2.3027963958125444,0
1.9262990582379913,-0.6445458664464822,-0.4090293399982477,0
0.4905585922825417,0.23757575300344477,0.513410401180678,1
0.04607085306705959,2.372332549712859,0.625654342354936,0
1.6573298353076629,-1.344594626498987,0.2654573031085294,0
0.06983571951660286,1.8087225678325665,2.0686180501668385,1
-3.328559684423178,-0.39078708279860697,0.34302796032573474,0
0.7807984485788858,-0.9850157516869625,-0.43507341187567494,0
1.0014025905083064,-0.8213339638313039,-0.23403117409526922,0
-3.770823404998399,-0.7523531536174386,0.23627692088502353,1
0.8660737699553053,-0.26258196581823817,0.8511481034511537,0
1.2182592175454847,-0.6667463671133752,1.1762107892119782,0
0.015000080758153223,0.4281203711894844,-1.348330163606765,0
0.6266654841166963,0.7736174995584647,-1.0598959367088692,0
0.33046637984441524,2.1136669762859692,1.7750180414099441,0
1.0673975757672296,1.921384370666507,-1.4454207199498237,0
1.3724291438413128,0.6294530692146401,2.0130792184380266,0
0.027343460859059934,1.8822865856246274,1.451873566202323,1
-3.440373061820846,-1.3407417312732512,1.0961130108940258,0
0.25428390555585595,-0.14727821153563667,-1.064424817035004,0
-3.411200982000884,-0.5918071640629585,0.5118836610357195,0
-3.677111157452489,-1.3245748070728984,-0.7060310580600808,0
-3.458138083495971,-0.8113630019855335,-0.587590000358002,1
1.4401097053507532,0.07209936255837032,-0.9245301238607926,1
0.6749273418530739,2.1023384930568647,-1.1185849832776136,0
0.7882528949982409,2.684402970735311,-2.092289874400193,0
1.0542760268525395,-0.4189734487086842,1.0807908158157018,0
1.0140058202836748,2.3452299376652075,-1.8640581898564552,0
-3.710468645394883,-0.10605032664458428,-0.6663538805705732,1
1.2370143620646943,0.17660821272421598,3.0276772492802704,0
0.6793498204265233,0.6635613205309023,-0.9514090641008373,1
-3.755927909392087,-1.5947091466434524,-0.27131659867878716,1
0.6475999370237889,-0.44939140962409724,-0.6744838391879592,1
0.8260816138374711,0.43674493072173837,-0.5360405499443602,1
1.4366047301723803,2.3382391741229585,-2.042902453909261,0
1.3012942051714522,-0.8864804875757447,-0.09263440410344469,0
-4.012148085384107,0.6376014361868857,-0.7435250415921747,1
0.646251191359358,-0.22784375402440973,-0.3808743725832051,0
1.0244558035011322,0.3295458688216705,-0.06098629554500111,0
0.37244124707732096,1.6788081864360682,3.2343261985980196,0
1.4468728644402897,-0.6429024723788351,-0.5994346714412109,0
0.35374028375764693,3.1125175554479205,-2.103375409782554,0
1.4355133721362374,-1.5347550745668506,0.29656660808322394,0
1.7526741377560495,-0.3932524653818522,-0.7150096223060348,0
0.7305280886249514,-0.06223490677086636,-0.15789356335557303,0
0.8002999161795488,0.35439073711897995,-1.0223754827748492,0
0.768834539534771,-0.5296778858941193,-1.0722234449847983,1
0.11291905253417478,1.2679478088535325,1.860249168094673,0
-3.719935941637571,-1.4305505548604174,-0.558385697142506,1
1.551181598477562,-0.44759459507099364,-0.8721030489872835,0
0.16419317967967823,1.078625915459649,1.895826493659258,0
1.2413549077184332,-0.5353210321815303,-0.4348677664155661,0
1.876709838957802,-1.5329514525863333,0.6519216988927786,0
-3.123081823793851,0.63278377040598,4.084836848533434,0
0.5756966149895684,-0.8022195592271804,-0.7895401286715457,1
1.2754790720934097,-0.6915913521317995,1.234972423859037,0
1.1292974999386856,-0.7914376868637013,-0.006727897638017616,0
-3.336639750828842,-1.0970055426364271,0.12216846258202792,0
0.4807327437432993,-1.02642854734792,-0.7136019869920056,0
1.7817882959692428,-1.3480897155475886,1.4446995369187072,0
1.3590789030903592,-1.365274656692516,-0.1654984345011121,0
-3.4386915023528495,1.3161160412416972,-1.124167603867204,0
1.5770336608756015,-1.4054938859353017,1.4686305817666705,0
0.6871855513000056,-0.9323184185314203,-0.5226014010250511,1
-3.076984817981809,0.703576917190063,-1.091963782378387,0
0.7352444562597776,-0.8586058884248171,-0.6954386090174922,0
1.2651987958369602,-1.2157825909670266,0.3979182778293949,0
1.2037564438290609,-1.3320843070931572,-0.0046380785822149025,0
0.41508773540641564,0.12285070483696751,0.10445314185790276,0
1.0942584485631583,-0.3614203087892435,-0.2965900404030719,0
0.9338767756014672,-1.2253934379224878,0.0052702192161770516,0
0.501686107484688,1.3093013705922834,-2.0184559145836642,0
-3.881665175474482,-0.06513616775371393,0.18221891980109178,1
1.1421769967121536,-0.7725332110069274,-0.1897270588495853,0
1.301647892501245,-1.0580336701475548,0.19391413447421987,0
0.6104507611861093,0.3366587762670733,-0.036581986060685114,0
-3.9475058201827267,0.28387575313843777,0.04395623731448486,1
1.8200976304105776,-1.5079987132183101,0.39814014512221935,0
1.3136481691742643,-1.1667989522377165,-0.13941543410352428,0
1.4715455277629634,0.03577698550459893,2.670638848334386,0
0.9023825532595073,-1.251976470824145,-0.10718340102839728,1
0.6318704187821866,-0.20926520911245552,-0.3926013548327992,0
0.7307225938215333,0.08213748811728884,-0.7630122097045535,0
0.7760788430000956,-0.9851278373625199,-0.6704822141283153,0
1.3711134965073966,-0.9619452173214582,-0.1933222731554562,0
-3.7395280753441513,-0.9457067111331906,0.2259874213143446,1
0.671706648756048,0.220623236076583,-0.8517090906366771,0
1.106020607776898,1.4861058837766263,-1.0936973642971122,0
0.8541710086533051,0.5661121924833887,-0.4064221927588593,0
1.0852975226601547,0.045079215925380556,-0.5696776422382173,1
0.6409494174663598,-1.0228385544125715,-0.6749103533871895,0
0.8682243537474619,-0.4380691147710975,0.06769795899119994,0
-3.9083132973349914,-0.7051334519069227,-0.8247521485211979,1
1.5483036915962634,-1.3086818014995756,0.26795468560311714,0
-3.6309845505062506,-0.8382425845300743,-0.31476636416961584,1
0.7685921522400206,2.5180293882006906,-1.9056953826789333,1
0.9886314739199099,1.6116360254150313,-1.320432635119344,0
1.203590912890891,-0.7858546181134408,-0.34261302332534616,0
-3.5520461669715906,-1.1142715541014416,-0.4544396589286399,0
0.6697744990004034,0.25972909057964694,0.2716150985605043,0
-3.339706385495389,-0.9598763082703672,-0.49702108656527777,0
0.6443293023012663,0.127830996730405,0.28760665366151345,0
-3.744406411982664,-1.1069103383484868,-0.6723879191055799,1
0.5080656302563707,1.6000502010897362,1.9287399354888275,0
0.8272525034517574,1.4489632619592578,2.8522822954039326,0
0.6129958023149537,0.9387660529897204,1.7527226029692924,0
-3.3086912823148533,-1.2541803266634701,-0.17336991117425266,0
0.6167462633850807,0.5098110222362188,-0.3250276868008363,0
-0.0036624136559666393,0.02860894387960523,-1.1828191784774087,1
1.1262515299067,-0.8379025599126474,0.4751087809476906,0
1.1799583191181617,0.8895859819657062,2.849157293235539,0
0.4317700989781216,-0.5335204684598377,-0.7813268007162613,0
-4.328004720221742,1.2153540265637524,2.1051999264665553,1
-4.042453365460674,-0.6433121435802246,-1.0270352082704672,0
1.0509583364812354,1.8399480982548244,-1.3929924641289688,0
1.0706496567314883,-1.0499339809954613,-0.2223162532786028,1
1.5608199256030801,-1.5843018356862488,0.5488217640788082,0
-4.0659677996998855,-0.8441109218614097,-0.5801548072980376,1
-3.8844015734438098,0.5165964332347148,-1.3970351158625902,1
0.5379305675261167,0.5906437823345863,-0.28726092089078736,0
0.7570996892911066,2.441143477339041,-1.24565144399248,0
1.0967500897307036,-0.18016509369686823,1.3866633812059275,1
0.7853542122045654,-0.6840811042475667,-0.5796383287560671,0
1.1913385563839585,-0.5503422849416416,0.7227556548205175,0
-3.5464425000741238,0.8492084147699732,3.6467480729175423,0
1.003409210597628,-0.3987530982059783,0.08316721077513706,0
0.2627658180083371,3.5191878487081665,-2.9159586919438922,1
1.4301257546590356,-0.8533362467376387,-0.44292222059191805,0
1.1068990084764017,-1.051992993609027,-0.13754002618728237,0
0.9399985073029196,2.341635643298925,-0.19907157011644533,0
0.7970294849569057,1.8633154928743767,-0.6997251516840046,1
-3.4089797118336054,-1.7704272975278783,-0.2280858647578971,0
0.2902848205110987,0.9694037444906731,-1.7211026961648521,1
0.9313519574354141,-1.2183695227766118,-0.17674112079015714,0
-3.9685873138213967,3.297020644521265,2.396883250019131,1
1.0384145960368956,-0.23346352898001635,-0.8224368627097596,0
0.9324114398680692,0.5186683121916524,-1.5565774845857314,1
0.4815212471287082,-0.8615586822811568,-0.8749592521202173,0
0.7631967034276963,2.729295069317825,1.4808186595817963,0
0.9935542344149371,-0.5588320625913992,-0.2834589683388155,0
-2.4847478147398263,-2.2260191913265883,0.21282654957265812,0
0.8350971816263177,0.6853987955301938,-1.7846408643137701,1
0.4548421792703555,0.8206648696854211,-0.2099997013682181,0
0.04569860448855933,4.124650401335167,0.014201946322784736,1
-3.222123917036983,-1.3168213343009723,1.3792412383419093,0
-3.3485861018573533,-0.7422428847539636,0.24371671187187968,0
1.5062887921736763,-1.6037151814511088,-0.005962930236162712,1
0.41806198189122123,0.7820704387713596,-1.2286333267247205,0
-0.10672804350773948,1.552055056915197,1.814094304106713,1
1.114742474984065,0.5494803051371768,-0.7958479469210559,0
0.3966182391373314,-0.36434277585709784,-0.6751182844004966,0
-4.194371845051645,-0.8556801966835054,-0.9159610289616232,1
-3.458762271007121,0.7948219739026493,1.9749271430596826,0
-3.2774388971788415,-0.5002657203341564,0.36432712870547523,0
-3.321754621319637,-0.21625844743423078,-0.09729604824817321,0
1.9663631670000945,-1.8585842680757652,0.665210146909089,0
0.8571031005225478,-0.38314698624290366,-0.18906650298398786,1
0.5481941962883133,-0.5465467203882269,-0.7359242159153873,1
1.7014589501298332,0.47048344143525944,1.8910301818566064,0
0.8799215505614439,-0.40664222936525213,-0.5549887300781134,0
0.9761811325877774,-0.986851004490405,-0.09399013631892317,0
1.1351434761108852,-0.8419466621955689,0.1102060060806539,0
0.44861606959782657,0.8882878389862338,-1.4482690564111884,0
-3.449008068272021,-1.3745731366703418,0.16805856472802597,1
0.6788247710329165,-0.46230882684903457,-0.5017743836872027,0
1.134989582732232,-0.7389263066546021,-0.48424990005051194,0
0.853858827527542,2.098222347577793,-1.6361283947633043,0
0.6119908676920398,0.07857722745158134,0.7161452851222117,0
-3.9263370676881353,0.30092054217036596,0.028058112683375828,1
0.7259332236623829,1.2743748359706122,-2.1056442052504556,0
-3.246111001647473,-1.2096620577022619,-0.13489383605690047,0
-3.3638721467638373,-1.5513308252624385,-0.4299554967527712,0
0.9828192268016056,1.5994946051943755,-1.2744649850580874,0
1.9673145373084646,-1.3935858511889079,0.7867400128247874,0
0.9479226582851301,0.20323367934223732,0.13391412038855507,0
-2.954098707541863,-1.4830021856816258,-0.3662068602864141,0
1.4638482490594895,-1.2367761179227554,-0.08239886497287942,0
0.6435905803886536,-0.0764259877307659,-0.11761827936035187,0
0.5399735866254461,1.4060272076389453,3.3301647211204966,1
-3.3457936408013516,-1.3350193990547132,0.9643439177507309,1
1.1306311340424027,-0.801695350678947,-0.17937976448184337,0
0.9413319639030177,0.47469785880432624,2.067809319160308,0
0.5210699540720577,1.5228872324921934,2.3077831297589353,0
1.0261953028267614,-1.0370962569367475,0.16905665859025823,0
-3.28086109732183,-0.5651098721900274,0.08588746976042562,0
-3.3005087367249843,1.2670525901865441,-0.8247407971880144,1
0.5332922144062023,2.9030176745076073,-2.2053875648629075,0
